Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malawi,MWI,1963,7.125,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malawi,MWI,1962,7.097,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malawi,MWI,1961,7.069,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malawi,MWI,1960,7.029,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2021,1.803,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2020,1.818,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2019,1.834,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2018,1.881,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2017,1.929,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2016,1.978,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2015,2.039,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2014,2.081,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2013,2.089,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2012,2.116,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2011,2.149,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2010,2.144,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2009,2.217,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2008,2.244,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2007,2.227,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2006,2.268,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2005,2.328,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2004,2.415,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2003,2.526,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2002,2.602,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2001,2.757,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,2000,2.914,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1999,3.037,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1998,3.119,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1997,3.213,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1996,3.281,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1995,3.322,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1994,3.356,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1993,3.369,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1992,3.381,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1991,3.376,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1990,3.374,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1989,3.399,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1988,3.508,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1987,3.595,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1986,3.698,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1985,3.78,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1984,3.866,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1983,3.918,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1982,3.963,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1981,4.006,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1980,4.056,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1979,4.112,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1978,4.2,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1977,4.306,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1976,4.406,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1975,4.519,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1974,4.627,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1973,4.735,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1972,4.81,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1971,4.909,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1970,5.028,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1969,5.152,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1968,5.284,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1967,5.422,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1966,5.627,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1965,5.829,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1964,6.016,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1963,6.182,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1962,6.292,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1961,6.362,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malaysia,MYS,1960,6.407,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2021,1.692,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2020,1.712,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2019,1.736,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2018,1.784,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2017,1.845,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2016,1.913,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2015,1.99,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2014,2.059,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2013,2.123,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2012,2.202,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2011,2.261,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2010,2.318,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2009,2.366,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2008,2.359,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2007,2.295,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2006,2.231,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2005,2.235,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2004,2.284,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2003,2.344,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2002,2.413,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2001,2.519,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,2000,2.71,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1999,2.961,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1998,3.254,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1997,3.572,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1996,3.931,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1995,4.32,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1994,4.674,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1993,5.045,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1992,5.396,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1991,5.744,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1990,6.089,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1989,6.376,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1988,6.61,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1987,6.79,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1986,6.912,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1985,7.02,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1984,7.096,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1983,7.153,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1982,7.155,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1981,7.159,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1980,7.174,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1979,7.168,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1978,7.137,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1977,7.145,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1976,7.168,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1975,7.187,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1974,7.269,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1973,7.293,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1972,7.247,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1971,7.276,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1970,7.299,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1969,7.264,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1968,7.223,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1967,7.18,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1966,7.095,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1965,7.016,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1964,6.984,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1963,6.943,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1962,6.906,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1961,6.841,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Maldives,MDV,1960,6.804,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2021,5.956,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2020,6.035,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2019,6.103,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2018,6.183,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2017,6.251,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2016,6.319,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2015,6.385,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2014,6.441,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2013,6.491,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2012,6.523,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2011,6.545,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2010,6.579,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2009,6.611,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2008,6.642,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2007,6.655,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2006,6.688,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2005,6.716,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2004,6.741,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2003,6.782,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2002,6.821,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2001,6.852,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,2000,6.874,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1999,6.882,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1998,6.892,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1997,6.911,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1996,6.95,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1995,6.989,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1994,7.065,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1993,7.123,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1992,7.181,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1991,7.225,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1990,7.253,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1989,7.275,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1988,7.259,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1987,7.245,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1986,7.244,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1985,7.212,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1984,7.221,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1983,7.23,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1982,7.267,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1981,7.317,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1980,7.325,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1979,7.318,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1978,7.296,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1977,7.282,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1976,7.245,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1975,7.239,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1974,7.229,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1973,7.214,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1972,7.203,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1971,7.195,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1970,7.177,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1969,7.171,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1968,7.152,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1967,7.129,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1966,7.099,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1965,7.082,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1964,7.048,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1963,7.031,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1962,7.019,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1961,7.004,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mali,MLI,1960,7.004,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2021,1.14,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2020,1.13,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2019,1.14,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2018,1.23,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2017,1.26,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2016,1.37,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2015,1.37,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2014,1.38,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2013,1.36,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2012,1.42,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2011,1.45,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2010,1.36,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2009,1.42,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2008,1.43,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2007,1.35,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2006,1.36,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2005,1.38,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2004,1.4,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2003,1.48,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2002,1.45,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2001,1.48,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,2000,1.68,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1999,1.73,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1998,1.84,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1997,1.93,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1996,1.99,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1995,1.77,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1994,1.84,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1993,1.96,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1992,2.07,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1991,1.99,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1990,2.02,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1989,2.1,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1988,2.06,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1987,1.97,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1986,1.93,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1985,1.95,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1984,1.95,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1983,1.92,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1982,1.9,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1981,1.87,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1980,1.99,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1979,2.1,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1978,2.05,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1977,2.14,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1976,2.21,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1975,2.27,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1974,1.64,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1973,1.65,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1972,2.01,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1971,2.06,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1970,2.03,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1969,2.02,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1968,2.12,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1967,2.24,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1966,2.33,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1965,2.52,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1964,2.79,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1963,2.9,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1962,3.24,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1961,3.27,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Malta,MLT,1960,3.62,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2021,2.729,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2020,2.777,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2019,2.824,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2018,2.877,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2017,2.929,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2016,2.983,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2015,3.063,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2014,3.161,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Marshall Islands,MHL,2013,3.274,
